,name,ActionScript,C,C#,C++,Clojure,CoffeeScript,CSS,Go,Haskell,HTML,Java,JavaScript,Lua,Matlab,Objective-C,Perl,PHP,Python,R,Ruby,Scala,Shell,Swift,TeX,Vim script
4842,juanghurtado,0,0,0,0,0,0,3,1,0,0,1,5,17,0,0,0,0,1,1,0,3,0,2,0,0
4843,federico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,zsbenke,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4845,papercreatures,0,0,0,0,0,0,3,0,0,0,0,1,14,0,0,0,12,1,2,0,0,0,2,0,0
4846,rmueller,0,0,0,8,0,0,0,0,3,0,1,0,3,0,0,0,0,2,0,0,2,0,0,0,0
4847,Kikimora,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0
4848,bjallen,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,5,0,0,0,0,19,0,1,1,0
4849,JonGretar,0,0,3,0,0,0,1,2,1,0,0,0,8,0,0,1,0,0,1,0,1,0,3,0,0
4850,rnaveiras,0,0,0,0,1,0,0,0,22,0,2,0,1,0,0,0,0,0,2,0,11,0,2,0,0
4851,Kett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4852,nhe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,rossriley,0,0,1,0,0,0,0,8,0,0,4,0,7,0,0,0,0,41,0,0,8,0,15,0,0
4854,franck,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,34,0,1,0,0
4855,coolbox,0,0,0,0,1,0,2,6,0,0,2,0,9,0,0,0,0,0,0,0,14,0,0,2,0
4856,EcmaSoft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,harborhoffer,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,1,0,0,0,0
4858,fbatista,0,0,0,0,1,0,1,1,0,0,0,0,6,0,0,2,0,0,0,0,14,0,2,0,0
4859,thbishop,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,3,0,19,1,2,0,0
4860,jodosha,0,0,4,0,0,0,1,5,5,0,5,0,3,0,0,0,0,0,0,0,79,0,3,0,0
4861,joshuashen,0,0,6,0,3,0,0,1,0,0,2,1,2,0,1,2,0,1,6,4,2,0,2,0,0
4862,dmitry,0,0,1,0,2,0,0,0,0,0,2,1,13,0,0,0,0,1,1,0,53,0,3,0,0
4863,casefoundation-private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,feldpost,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0
4865,deweerdt,0,0,24,0,4,0,1,1,12,1,1,3,0,0,0,1,1,0,1,0,2,0,1,0,1
4866,colindensem,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,6,0,2,0,0
4867,BobWalsh,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0
4868,phpwax,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,61,0,0,0,0,0,0,0
4869,sbfaulkner,0,0,1,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,36,0,1,0,0
4870,KZolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4871,tmak,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16,0,2,0,0
4872,tinova,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
4873,netnose,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4874,garru,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,12,1,0,0,0
4875,lollipierre,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4876,monkeydom,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,17,1,1,0,0,3,0,0,0,0
4877,kivanio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,1,0,0
4878,jpaulolins,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4879,alistairholt,0,0,0,0,0,0,3,2,0,0,0,0,12,0,0,3,0,0,0,0,46,0,0,0,0
4880,jkocherhans,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1,0,0
4881,olifante,0,0,0,0,0,0,0,4,0,0,2,0,16,0,0,6,0,1,9,0,2,1,5,2,0
4882,phaero,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
4883,assimovt,0,0,0,0,0,0,1,4,0,0,0,0,9,0,0,0,0,0,0,0,19,0,0,0,0
4884,bdejesus,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0
4885,alexism,0,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,0,0,1,0,20,1,1,0,0
4886,mabj,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4887,urma,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,1,0,2,0,1,0,0
4888,mailliststock,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4889,sgt,0,0,3,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,0,0
4890,tutufan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0
4891,zargony,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
4892,DarkSwoop,0,0,0,0,1,0,2,0,1,0,0,0,3,0,0,2,0,1,1,0,25,0,1,0,0
4893,kraudio,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0
4894,mandarinsoda,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,2,0,0,0,0,7,0,0,0,0
4895,ngng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,alimills,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,4,0
4897,jaegerpicker,0,0,3,4,6,7,2,1,4,0,3,6,35,0,0,4,0,0,12,0,7,3,2,10,0
4898,pdcawley,0,0,1,0,2,0,0,0,1,0,0,0,3,0,0,0,18,0,0,0,4,0,0,0,0
4899,toshiwo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0
4900,joserojas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0
4901,bryanstearns,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,24,0,4,0,0
4902,cbueno,0,0,0,0,0,0,0,1,0,0,1,6,4,0,0,1,0,0,0,0,1,0,3,1,0
4903,g9yuayon,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0
4904,rtwomey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,9,0,0,0,0
4905,bytheway,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,1,0,22,0,1,0,0
4906,rpj,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,4,8,0,0,0,1,0,0,0,0
4907,warhorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908,jarek-xx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,hanonno,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
4910,jonwolfe,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4911,civrot,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,1,0,0
4912,jlecour,0,0,1,0,0,0,1,1,1,0,1,1,13,0,0,2,0,2,1,0,59,0,3,0,0
4913,joran,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,3,0,0,0
4914,admc,0,1,0,0,0,0,0,2,0,0,0,2,35,0,0,0,1,0,3,0,0,0,2,0,0
4915,rae,0,0,6,0,3,0,0,1,0,0,0,0,3,0,0,19,0,1,1,0,8,0,8,9,0
4916,wisdomgroup,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0
4917,nfrench,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,vlado,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,33,0,0,0,0
4919,ciaranlee,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0
4920,neilh,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0
4921,rledge21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922,ehames,0,0,1,0,0,0,0,1,6,0,2,2,1,0,0,1,0,0,0,0,5,0,2,0,4
4923,jui,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0
4924,njm,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
4925,robu,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,8,0,3,0,0
4926,charliez,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4927,urbandirtbag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4928,assaf,0,0,0,0,0,0,4,1,0,0,0,0,13,0,0,1,1,0,0,0,13,0,2,0,0
4929,peterdorsi,0,0,0,1,0,0,0,3,0,0,1,0,10,0,0,0,1,0,1,0,0,0,1,0,0
4930,superpeixeboi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931,tpiekos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
4932,crei0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4933,rogovskiy,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4934,benstewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,showaltb,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,3,0,0,0,16,0,0,0,0
4936,directeur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
4937,cephus,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,tmaravilha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,guitsaru,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,19,0,0,0,0
4940,mburns,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,1,4,0,32,0,1,0,0
4941,neutralblue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,consti,0,0,2,0,0,0,0,0,0,0,1,2,4,0,0,1,0,0,3,0,27,0,1,0,3
4943,jkk,0,0,0,0,0,27,0,1,0,0,0,2,7,0,0,0,0,1,0,0,1,0,0,0,0
4944,wfisk,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
4945,darron,0,0,2,0,0,1,2,5,20,0,3,0,16,0,0,0,0,3,5,0,105,0,39,0,0
4946,evanlong,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,6,0,0,5,0,0,0,1,0,0
4947,redprophet,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,melchoy,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,3,1,0,14,0,1,0,0
4949,daveverwer,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,1,0
4950,fortes,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0,0,0,7,0,0,0,3,0,0
4951,beautifulcode,0,0,0,0,0,0,0,2,3,0,0,0,11,0,0,0,0,0,0,0,13,0,2,0,0
4952,drlelong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,sterrym,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,0,0,39,0,1,0,0
4954,rosschapman,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,0,2,0,1,0,0
4955,jhawkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4956,nhessler,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,7,0,2,0,0
4957,phillipoertel,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,23,0,0,0,0
4958,mischance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,hiro-xx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,hfwang,0,0,1,0,1,0,0,1,1,0,0,3,10,0,0,0,0,0,9,0,42,0,1,0,0
4961,teknopartz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4962,mgadda,0,0,3,0,4,0,1,1,0,0,1,0,5,0,0,1,0,0,2,0,9,1,0,8,0
4963,randybud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,snorall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,albatrocity,0,0,0,0,0,0,6,4,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0
4966,dramatis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4967,markcatley,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,7,0,0,0,0
4968,KKotchou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4969,greatseth,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0
4970,lostinpatterns,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,3,0,1,0,0
4971,allisson,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,0,25,0,1,0,5,0,0
4972,ACoolie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,raghus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4974,wink,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,28,0,0,0,0
4975,kane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4976,wilerson,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
4977,bjreath,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1,0,0
4978,losinggeneration,0,0,11,0,7,0,1,1,39,0,0,0,0,3,0,0,0,1,0,0,2,1,5,0,0
4979,psederberg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1
4980,Skee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
4981,tstrokes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4982,SamSaffron,0,0,3,9,3,0,0,3,2,0,6,1,16,0,0,4,0,0,2,0,66,0,2,0,0
4983,berlotto,0,0,0,0,0,0,0,6,0,0,7,0,9,0,0,0,1,5,46,0,0,0,1,0,0
4984,wailqill,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0
4985,gpeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4986,Agent86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4987,evandrodutra,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,5,0,1,0,0
4988,jbregar,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4989,HarryGuerrilla,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2,0,0
4990,nsforge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0
4991,macuser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4992,negonicrac,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,2,0,0
4993,robmerrell,0,0,2,1,3,0,1,0,12,0,1,0,3,0,0,4,0,0,1,0,2,0,1,0,0
4994,brunojm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4995,jballanc,0,0,2,0,1,15,0,0,0,0,1,1,2,1,0,4,1,1,2,0,19,0,2,0,0
4996,jjune,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0
4997,andoks,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4998,idm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,schlu,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,5,0,0,1,0
5000,tednaleid,0,0,0,0,0,0,1,4,3,0,1,9,11,0,0,0,0,1,2,0,2,0,7,0,0
5001,cjsanders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
5002,bryanbuchs,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0
5003,unpush,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0
5004,pkqk,0,0,0,0,0,0,0,1,2,0,3,0,4,0,0,0,0,0,18,0,18,0,2,0,0
5005,ROFISH,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,13,0,0,1,0
5006,yood,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
5007,shaunxcode,0,0,0,0,3,6,30,0,0,0,0,0,35,0,0,0,0,14,0,0,0,0,1,0,0
5008,wildchild,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0
5009,justinfrench,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0
5010,mrinterweb,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0,0,1,0,0,23,0,1,0,0
5011,dreish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,saltcreek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,agardiner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
5014,zaa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0
5015,rudi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5016,evansenter,0,0,7,0,4,2,0,3,1,0,1,4,8,1,0,0,0,0,0,1,32,0,1,0,1
5017,glasswing28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5018,smt,0,0,1,0,0,0,3,10,1,0,1,0,41,0,0,0,0,4,3,0,17,0,10,0,0
5019,yury,0,0,2,1,2,0,1,1,0,0,0,0,32,0,0,15,0,0,1,0,35,0,1,6,0
5020,roovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0
5021,keith-zz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,oriolgual,0,0,1,3,0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,43,0,0,0,0
5023,gizzmo,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0
5024,przecietny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,dann,0,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,46,0,7,0,3,1,3,0,0
5026,justinkadima,0,0,6,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
5027,kjbekkelund,0,0,1,0,0,0,2,3,1,0,1,5,102,0,0,0,1,3,5,0,19,0,2,0,0
5028,jeremiah,0,0,4,0,5,0,0,0,1,0,3,3,2,0,0,0,9,0,4,0,5,0,4,0,0
5029,matthewtodd,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,33,0,0,0,0
5030,locusf,0,0,29,0,41,0,0,1,3,0,1,1,2,1,0,0,0,1,7,0,0,0,9,1,1
5031,adymo,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,13,0,1,0,0
5032,thequux,0,0,8,1,4,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0
5033,ipenido,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5034,Ankur-zz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,ludde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5036,proppy,0,0,4,0,12,0,0,2,36,0,0,4,8,0,0,0,0,0,23,0,1,0,17,0,0
5037,rgaidot,0,0,4,0,3,0,4,4,5,0,1,6,77,0,1,3,0,4,11,0,50,2,10,1,0
5038,dreynolds,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0,0,9,0,0,0,1,0,0
5039,madadam,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,12,0,2,0,0
5040,ichigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,carldpatterson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042,caolan,0,0,1,0,2,0,2,1,0,0,1,1,76,0,0,0,0,0,4,0,0,0,2,0,0
5043,frumioj,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,2,0,0,0,0
5044,prashantrajan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
5045,mj,0,0,6,0,0,0,0,0,1,0,1,4,3,0,0,3,4,6,3,0,1,0,3,1,0
5046,wpozar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5047,deno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5048,calvin,0,0,1,0,0,0,2,2,0,0,0,1,6,0,0,3,1,4,19,0,0,0,2,0,0
5049,tobstarr,0,0,0,0,0,0,0,1,10,0,1,2,1,0,0,0,0,0,0,0,1,0,6,0,0
5050,mpfilbin,0,0,0,0,0,0,2,0,2,0,1,1,15,0,0,0,0,1,2,0,8,0,2,0,0
5051,flavioruiz,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,1,0,0,1,0,16,0,1,0,0
5052,marcenuc,0,0,0,0,0,0,1,2,1,2,1,9,31,0,0,0,0,6,1,0,9,1,1,0,0
5053,rodrigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5054,afraneo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,pfhawkins,0,0,0,1,0,0,0,7,0,0,6,0,0,0,0,0,1,0,1,0,9,0,2,0,0
5056,munchboyd,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5057,dustinsand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5058,livewire-zz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,dsklyut,0,0,0,0,0,0,0,0,0,0,2,12,3,0,0,0,1,0,1,0,1,1,3,0,0
5060,kasumix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,aqualung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,jnovak,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0
5063,aran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,gakaki,0,0,0,3,3,0,1,0,3,0,4,5,22,0,0,13,0,6,1,0,4,0,2,10,0
5065,xitrium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5066,dgolub,0,0,0,2,1,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
5067,patk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,winton,0,0,1,0,0,0,12,0,1,0,0,0,21,0,0,0,0,0,0,0,47,0,0,0,0
5069,zsolt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5070,bkaney,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,1,2,0,32,0,3,0,0
5071,PiTiLeZarD,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,3,0,0,0,0,0,0
5072,morizo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,ooodigi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5074,nikolayr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5075,postpostmodern,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,7,0,3,0,0
5076,moniker,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5077,struan,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,2,0,6,0,0,0,0
5078,jsdk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,AskNick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
